Candidato,VideoID,Comentario,FechaHora
Phillip Butters,Nkcn5yTd2BY,"QUE DICE ESTE INFORMANTE?
ACUÑA QUE PUEDA LIDERAR? 
ES UN CHISTE,PERO SI NO SABEN DONDE ESTA PARADO!!!
ESTOS TIPOS VIVEN EN SUEÑO DE OPIO.
DEBEN  VAJARSE DEL TREN Y ABRIR LOS OJOS.
EXISTE UN ABISMO MUY GRANDE SI LOS COMPARAS CON NAYIB BUKELE.
AQUI SE TRATA DE SABIDURIA, LO QUE A ELLOS LES FALTA.
VERGUENZA MUNDIAL.",2025-05-15 01:15:48+00:00
Phillip Butters,Nkcn5yTd2BY,"Phillip kuaker, es un candidato que sabe hacer un sistema y estructurar una empresa, es una opción para ordenar nuestro país, veremos a los demas.",2025-05-15 00:18:28+00:00
Phillip Butters,Nkcn5yTd2BY,Este Butters tiene un ego taaan grande que no lo puede controlar.  Será Presidente de su departamento dizque prestado en el Golf.,2025-05-14 22:40:57+00:00
Phillip Butters,Nkcn5yTd2BY,"EN RESUMEN...PREPÁRESE MEJOR PARA ENTREVISTAR A SEÑORES COMO ÉL (,FUTURO PRESIDENTE DEL,PERÚ)",2025-05-14 22:20:23+00:00
Phillip Butters,Nkcn5yTd2BY,Bien Philips...adelante💪,2025-05-14 20:24:03+00:00
Phillip Butters,Nkcn5yTd2BY,Leo los comentarios y veo bab🐻s que están dividiendo el voto entre RLA y Butters... que esperan que uno de los dos pase a segunda vuelta bla bla bla... ptmr falta que ninguno pase a segunda vuelta por estar dividiendo el voto. Voten por quien tiene más posibilidades de pasar a segunda vuelta,2025-05-14 17:30:07+00:00
Phillip Butters,Nkcn5yTd2BY,"Demasiado fanfarron 😂😂😂😂 y es medio globalista, no es un patriota total, en pandemia corrio asustado a USA a picarse esa basura. 😂😂😂😂",2025-05-14 15:06:13+00:00
Phillip Butters,Nkcn5yTd2BY,"Si eres candidato, votaré por tí",2025-05-14 06:35:38+00:00
Phillip Butters,Nkcn5yTd2BY,Bien Quaker,2025-05-14 06:35:01+00:00
Phillip Butters,Nkcn5yTd2BY,El sabelon es buen candidato pero  aparte de William y la Tudela q son la pata donde cojea su mesa porq ese es su equipo  q no se le olvide estos mismos q pertenecen a este congreso esos serán su asesores deja mucho. Q desear me preguntó y cuando le toque ajustar ala banca  Alós Romero  sus amigos como el mismo lo dice ala gente de dinero q roba  cobrando  gastos indebidos y intereses abusivos  o a rodrigo pastor muy malo con unos pero con sus amigos ? Alós q el admira ? Como los ajustará podrá o mirara para otro lado por qué el cambio tiene q venir de todos los sectores,2025-05-14 02:58:28+00:00
Phillip Butters,Nkcn5yTd2BY,PARAR EL COMUNISMO HAMBREADOR  Y  VIOLENTISTA,2025-05-14 00:45:17+00:00
Phillip Butters,Nkcn5yTd2BY,Que manera de hablar estupideces de lo peor ese tal sabelon,2025-05-13 23:27:59+00:00
Phillip Butters,Nkcn5yTd2BY,"El Sr Baella en esta entrevista no lo reconoci porque a Butter no se le puede entrevistar tan sutilmente,como si estubiese entrevistando una dama es por eso que el otro abusa y saca las garras,puro chisme y nada de un plan de govierno,que es lo que el elector desea saber.",2025-05-13 22:26:21+00:00
Phillip Butters,Nkcn5yTd2BY,Tienes mi voto 😊,2025-05-13 19:11:58+00:00
Phillip Butters,Nkcn5yTd2BY,"Grande Phillips, pocas huevas  🔥",2025-05-13 18:57:12+00:00
Phillip Butters,Nkcn5yTd2BY,Lo malo del Peruan@ es que no le gusta que le digan las cosas de frente y golpeado... por eso es que este pais esta lleno de hipocritas.,2025-05-13 14:49:14+00:00
Phillip Butters,Nkcn5yTd2BY,"TREMENDO MERMELERAZO DE LOS GRANDES GRUPOS DE PODER QUE DEBEN MILES DE MILLONES A LA SUNAT Y NO PASA NADA PORQUE TODO ESTA PODRIDO 
KEIKO BRUTERS PORKY ALVAREZ QUIEREN SEGUIR CON EL SAQUEO INFERNAL DE TANTAS DÉCADAS QUE TAL CONC...
ESTOS SE VAN A SEGUIR AGACHANDO
FUERA LOS CORRUPTOS !!!!!!!!!!!!!!!!!!!!!...",2025-05-13 07:39:36+00:00
Phillip Butters,Nkcn5yTd2BY,54:19,2025-05-13 03:13:55+00:00
Phillip Butters,Nkcn5yTd2BY,"No vengas a meter miedo.. Butters no tienes clase para tratar a la gente todos son una porqueria ,tu eres mas que Dios.",2025-05-13 00:23:45+00:00
Phillip Butters,Nkcn5yTd2BY,"Su convicción es increíble!! Ojala sea candidato, las vulgaridades que le sale no es mala, es parte de él.",2025-05-12 23:58:37+00:00
Phillip Butters,Nkcn5yTd2BY,Habla de lo que harias no lo ya sabemos pura boca.,2025-05-12 23:55:21+00:00
Phillip Butters,Nkcn5yTd2BY,"Que diga como terminaria con las extorciones , mineria ilegal solo eso di como ? 3:47",2025-05-12 23:49:15+00:00
Phillip Butters,Nkcn5yTd2BY,Ridiculo Buterrs bájate de la nube donde estas que tu eras pura boca.,2025-05-12 23:47:18+00:00
Phillip Butters,Nkcn5yTd2BY,Phillp siempre rompiendo records de sintonia y visualización!!! Grande Phillip!!,2025-05-12 23:07:02+00:00
Phillip Butters,Nkcn5yTd2BY,"SABELON CONTRA PHILIPS VOTAR. Es increíble que no sea orgánico en sus ideas  
Caminar en la calle es un LOGRO  para EL. 
Le falta demasiado para aspirar a una presidencia. 
Habla que todo está mal,pero no dice COMO PUEDE CAMBIAR RL PAÍS. Así yo también puedo aspirar a la presidencia. Puede hablar todo el día pero no hay sumo, sustrato, el COMO.
Eso es por que no está preparado. No tienen nexos internacionales y presencia siquiera en nuestra REGIÓN.",2025-05-12 18:13:41+00:00
Phillip Butters,Nkcn5yTd2BY,"SABELON CONTRA PHILIPS VOTAR. Es increíble que no sea orgánico en sus ideas  
Caminar en la calle es un LOGRO  para EL. 
Le falta demasiado para aspirar a una presidencia. 
Habla que todo está mal,pero no dice COMO PUEDE CAMBIAR RL PAÍS. Así yo también puedo aspirar a la presidencia. Puede hablar todo el día pero no hay sumo, sustrato, el COMO.",2025-05-12 18:08:39+00:00
Phillip Butters,Nkcn5yTd2BY,"Philips está muy confundido, cree que porque habla como bravucón, los demás se van a someter; dijo que tiene largamente mejores asesores que Porky, pero cuando Micklós Lukács, uno de los 30 asesores de López Aliaga lo pechó, arrugó junto con toditos sus tigres de papel",2025-05-12 17:11:41+00:00
Phillip Butters,Nkcn5yTd2BY,"Necesitamos un presidente como Phillips. Que no se deje manipular ni engañar por nadie, ni grupos de poder. Que priorice la necesidad de todos los peruanos , del peruano de a pie.",2025-05-12 14:47:37+00:00
Phillip Butters,Nkcn5yTd2BY,"Todo bien con Butters,pero al peruano le gusta el chiste y la chacota...y si Alvarez se pone a imitar a los otros candidatos se la lleva de encuentro!.",2025-05-12 12:03:22+00:00
Phillip Butters,Nkcn5yTd2BY,Philips  tiene las fuerzas para poner orden en Perú ❤,2025-05-12 09:01:25+00:00
Phillip Butters,Nkcn5yTd2BY,Philips  Presidente 2026 tiemblen corruptos ❤ Dios es peruano  y este es elbhombre buscado desde tanto tiempo  el salvara al Perú 🎉.  Lo digo yo boca de bruja....❤,2025-05-12 08:49:24+00:00
Phillip Butters,Nkcn5yTd2BY,"La oligarquía no quiere un presidente, quiere un mayordomo en palacio de gobierno",2025-05-12 01:38:08+00:00
Phillip Butters,Nkcn5yTd2BY,Excelente.,2025-05-12 01:27:48+00:00
Phillip Butters,Nkcn5yTd2BY,Baella vive en Fantasylandia,2025-05-12 01:25:48+00:00
Phillip Butters,Nkcn5yTd2BY,"Ya lo dijo un analista creo que era Antezana, que estamos camino a ser un narco estado y se esta cumpliendo",2025-05-12 01:16:08+00:00
Phillip Butters,Nkcn5yTd2BY,Phillip se ha dando cuenta de que pie cojean los grupos económicos desde que se bajaron los pantalones con el prosor,2025-05-12 01:14:54+00:00
Phillip Butters,Nkcn5yTd2BY,"Que tal repaso al periodista, me gusta esa personalidad para mí presidente, ojalá no cambie",2025-05-12 00:16:41+00:00
Phillip Butters,Nkcn5yTd2BY,Confrontacional el Sr. Sabelon a ver que nos diga que opina de petro peru,2025-05-11 22:47:02+00:00
Phillip Butters,Nkcn5yTd2BY,Philips Butters: Presidente.,2025-05-11 21:33:01+00:00
Phillip Butters,Nkcn5yTd2BY,Un verdadero patriota ...grande sabelon,2025-05-11 20:15:15+00:00
Phillip Butters,Nkcn5yTd2BY,Muy buena entrevista. 👍👍,2025-05-11 19:40:29+00:00
Phillip Butters,Nkcn5yTd2BY,Lo que si no se le puede negar Phillip Butters es la habilidad de hablar tal Cantidad de HUEVADAS y no perder el tono serio 🤣🤣🤣🤣,2025-05-11 18:36:28+00:00
Phillip Butters,Nkcn5yTd2BY,Un mitomano más ....,2025-05-11 15:19:39+00:00
Phillip Butters,Nkcn5yTd2BY,Con esta entrevista defini mi voto con Butters hasta palacio,2025-05-11 07:21:52+00:00
Phillip Butters,Nkcn5yTd2BY,"Butters habla y habla, pero tampoco le escucho la solución al problema de la inseguridad, su único mensaje es ""yo, yo si puedo"".
Butters desprecia a todos los partidos que lo han invitado porque no quiere ser el N° dos, entonces ¿por qué está en Avanza País? ¿porque van a ser sus subditos y él el líder?
Si hizo su propia empresa ¿Por que no hace su propio partidos?  está raro.
Butter en toda su vida no ha hecho función pública, no tiene experiencia pública.",2025-05-11 07:06:01+00:00
Phillip Butters,Nkcn5yTd2BY,"No compare, lo soberbio y petulante de tu actitud ya marca tu fracaso en tu entrada en politica. Quedate no mas como entretenedor politico y comico en tu programita. Si  enrumbas tu bolido politico cargado de soberbia y con el mensaje de ""SOY LA LUZ, LA VERDAD, EL CAMINO...."" que no tiene nada que ver con amplia confianza en ti mismo o en tu gran grupo que te pueda acompañar, seras uno mas del monton. Aparte que es una gran estupidez que las alternativas distintas a los partidos MARXISTOIDES O CAVIARES VIVIDORES DEL ESTADO, mas los grupos MARXISTAS LENNINISTAS IGNORANTES Y LADRONES, vayan separados y encima peleandose, es una DAGA a la patria que necesita URGENTE la UNION de una alternativa distinta para recuperar la Patria, limpiar sus instituciones y en las proximas elecciones pueden ir ya separados, pero ahora se necesita UNION!!!!!!...de lo contrario sera una vez mas un CIRCO todo y ojo que el peligro no pasa, estamos en el filo del abismo y esto aun no lo entienden por ambiciones politicas y grandes dosis de SOBERBIA!!! Encima, todos los grupos no caviares tienen una CRUZ GRANDOTA en la frente marcado por Gonorriti y su banda que CONTROLAN TODO!!!...ya lo demostro en la elccion anterior, el ASNO estaba  en el zotano 2 semanas antes y 3 derechistas estaban liderando, Gonorriti metio la mano hasta el fondo y jalo de los pelos al ASNO y lo empujo a la segunda vuelta!!!...asi de simple!!!!...se necesita un PATRIOTA FISCAL que de cuenta de esta banda criminal oenegero de Gonorriti!!!",2025-05-11 01:45:50+00:00
Phillip Butters,Nkcn5yTd2BY,Buena entrevista para miras a las elecciones y la realidad peruana,2025-05-11 00:17:52+00:00
Phillip Butters,Nkcn5yTd2BY,Si a las personas Le incomoda la forma de hablar del entrevistado uds enfrentese el hombre habla sin tapujos ni pelos en la lengua Lo que los politicos siempre te endulsan y luego estamos como estamos,2025-05-10 23:56:59+00:00
Phillip Butters,Nkcn5yTd2BY,"VEJEZ PERUANA , CON ESO ME IDENTIFICO , SALUDOS",2025-05-10 22:42:35+00:00
Phillip Butters,Nkcn5yTd2BY,Pb te sigo desde q fuiste periodista deportivo tienes un temple y carcater de M pero la tienes clara eres un hombre q no tienes tiempo para descansar te sacas la m trabajando siempre he pensado q debes llegar muy lejos y si eres un candidato a la presidencia mas q seguro la prensa disfrazada de angel y discipulo de dios te haran lo imposoble para q pierdas asi que estoy seguro q llegaras a la presidencia,2025-05-10 21:08:33+00:00
Phillip Butters,Nkcn5yTd2BY,"POR FAVOR, PRÓXIMO PRESIDENTE DEL PERÚ RAFAEL LÓPEZ ALIAGA, AÑOS LUZ, LEJOS EN SABIDURIA, HUMILDAD, INTELIGENCIA, AMOR POR EL PERÚ, QUE EL PREPOTENTE DE PHILIPS BUTERS, RAFAEL LÓPEZ ALIAGA PRÓXIMO PRESIDENTE DEL PERÚ ❤❤❤",2025-05-10 20:50:38+00:00
Phillip Butters,Nkcn5yTd2BY,Pb Iquitos está contigo,2025-05-10 20:43:21+00:00
Phillip Butters,Nkcn5yTd2BY,"Alfonso muy sano para entrevistar… la primera pregunta a Phillip sería : porque hace un mes no estabas de acuerdo con una vacancia, que te hizo cambiar ahora??",2025-05-10 20:31:18+00:00
Phillip Butters,Nkcn5yTd2BY,Filip presidente yo voto por ti,2025-05-10 20:24:31+00:00
Phillip Butters,Nkcn5yTd2BY,"Muy bocón y soberbio, pienso que no es empático, como político es muy buen comentarista deportivo",2025-05-10 20:23:58+00:00
Phillip Butters,Nkcn5yTd2BY,Maxifico filip quien te entrevista es un comunista,2025-05-10 20:11:31+00:00
Phillip Butters,Wbtbu_X17KQ,Bukele? No se compara ni a su pedo,2025-07-08 00:12:08+00:00
Phillip Butters,Wbtbu_X17KQ,"23:37 - 23:40 - 23:43

😂😂😂😂😂😂😂😂😂😂😂😂",2025-07-06 20:07:07+00:00
Phillip Butters,Wbtbu_X17KQ,"Como defiende al CSMRE de Alan, tmr",2025-07-06 18:33:59+00:00
Phillip Butters,Wbtbu_X17KQ,maton de clauns,2025-07-06 14:26:45+00:00
Phillip Butters,Wbtbu_X17KQ,Pura webadas sin pruebas habla este invitado!!!,2025-07-06 05:02:30+00:00
Phillip Butters,Wbtbu_X17KQ,Orangután con micrófono 🎤 hablando para idiotas,2025-07-06 02:37:02+00:00
Phillip Butters,Wbtbu_X17KQ,"CUAL AGUA CON CLORO TULAZA,  CAPACITATE INFORMATE AVERIGUA PREGUNTA , NO ES AGUA CON CLORO TULAZA, ES DIOXIDO DE CLORO QUE NO TIENE NADA Q VER CON EL HIPOCLORITO DE SODIO QUE ES OTRA COSA MUY DISTINTA.  CUANDO QUIERAS SABER QUE ES ESO PREGUNTALE A UN QUIMICO NO A UN PERIODISTA . QUE FLOJERA EXPLICAR A ESTOS VACUNAOS LO QUE ES EL DIOXIDO DE CLORO. YA PASARON 5 AÑOS Y SIGEN CON LA MISMA COHUDEZ .!! CAPACITATE TULAZAAAA",2025-07-04 19:32:35+00:00
Phillip Butters,Wbtbu_X17KQ,¡Vaya!.. ¡Para algunos la sinceridad es llamada BRUTALIDAD! 😊,2025-07-03 17:57:15+00:00
Phillip Butters,Wbtbu_X17KQ,Ya se sabe que Philip pagó esa entrevista .. que asco 🤢🤢🤢🤢🤮🤮🤮🤮 vendiendose a un político y la gente hueca que cae redondita ....,2025-06-29 01:47:15+00:00
Phillip Butters,Wbtbu_X17KQ,Que elegante...,2025-06-25 07:24:55+00:00
Phillip Butters,Wbtbu_X17KQ,6 o7 contra uno y se los comió a todos un crack filips baters los youtubers no dan la talla contra el sabelon,2025-06-22 16:10:56+00:00
Phillip Butters,Wbtbu_X17KQ,Al final marquina mejor se quedo callado,2025-06-20 03:11:43+00:00
Phillip Butters,Wbtbu_X17KQ,"GRACIAS PHILLIPS BUTTER    ME CONVENCISTE ...TU SI TIENES CARACTER , TIENES FIRMEZA, DECISION Y VOLUNATAD PARA UN PAIS COMO EL PERU QUE TIENE GRAVES PROBLEMAS PARA SOLUCIONAR ........DIOS TE BENDIGA         EL PERU TE NECESITA PARA QUE CON CAMBIES AL PERU RUMBO AL DESARROLLO !!!!!!!!!!",2025-06-18 16:24:40+00:00
Phillip Butters,Wbtbu_X17KQ,"Osea dejar que los homosexuales se besen en la iglesia o nidos es tolerancia?, ya pues osea todo bien con la gente que tienes sus opciones o preferencias, pero hay limites, la iglesia aborrece la homosexualidad (para que ir, no es provocar?), los nidos/colegios van niños que se estan formando recien en la vida (no vas a ir pues a chapar con tu pareja del mismo genero y esperar que los padres no hagan nada), respetos guardan respetos, todo tiene su momento y lugar",2025-06-17 20:46:22+00:00
Phillip Butters,Wbtbu_X17KQ,"Que hombre mas😂😂😂 ni loca votaria por el, que siga soñando con que va a ser presidente, ni va a pasar la valla",2025-06-16 21:09:52+00:00
Phillip Butters,Wbtbu_X17KQ,"La cultura y el roce político hace de el una cátedra para gente ignorante que solo vive de los titulares del diario La República y que solo canta "" Dina asesina"" cuya letra la hizo Sendero Luminoso y su socios Gustavo Gorriti y IDL Reporteros",2025-06-16 14:11:15+00:00
Phillip Butters,Wbtbu_X17KQ,"Los cambios de tono y sonidos de fondo arruinan la entrevista, en serio que b4svr4",2025-06-16 00:30:40+00:00
Phillip Butters,Wbtbu_X17KQ,estos clips van a quedar.... si pero de como phillip t humillo en el canal q diriges jajajajaj,2025-06-15 11:21:12+00:00
Phillip Butters,Wbtbu_X17KQ,ESPEREMOS QUE PHILIP BUTTERS SEA EL PROX PRESIDENTE YA QUE YA ES MOMENTO DE QUE EL PERU SE LIMPIE DE LA DELINCUENCIA Y DE LA CORRUPCION,2025-06-15 02:01:53+00:00
Phillip Butters,Wbtbu_X17KQ,La señora tulita paltea :v,2025-06-14 21:01:44+00:00
Phillip Butters,Wbtbu_X17KQ,"BATTERS...ES UM BRABUCON...TIPICO BOCON.....MATON.
Q PROFESION  DE BARRIO  ACADEMICA. TIENE....?  
solo los forajidos...d su misma condicion votsrian x el gorilon.",2025-06-14 20:40:33+00:00
Phillip Butters,Wbtbu_X17KQ,"Este hijo e p. es la persona mas perfecta , que no hizo, hace ni dijo lo que dijo cuando en realidad hablo cosas que no son de una persona normal,,, desde ahy ya da pena el pais teniendo candidatos como este tipo  , peruanos si quieren pasar de estar en donde estan piensen bien antes de dar su voto a cualquiera . 
Nunca da una respuesta , los ataranta , se va por los lados y su fora de esquiabar es practicada y como es viejo sabe a quien lo torea y el pueblo no culto puede creer a este tipo ,, narciso misio",2025-06-14 14:20:38+00:00
Phillip Butters,Wbtbu_X17KQ,Y no se da cuenta que tiene como tres muletillas este pata,2025-06-14 07:12:55+00:00
Phillip Butters,Wbtbu_X17KQ,Exelente Philips un crack,2025-06-13 17:11:24+00:00
Phillip Butters,Wbtbu_X17KQ,"Fijense en el aparato que tiene en el oido del rojorozco , tambien al igual que los pastrulos que estan sentados atras con la tulita estan gogleando rapido para frenar al tio butters y no pueden",2025-06-12 23:19:35+00:00
Phillip Butters,Wbtbu_X17KQ,"Mas claro que el agua, ni gogleando y con laptop a la mano la tulita con esos dos chacales asu costado pueden poner en apuros al sabelon butters.",2025-06-12 23:17:26+00:00
Phillip Butters,Wbtbu_X17KQ,"Cuando dara su plan de trabajo, solo quiere demostrar que sabe mucho, solo habla de noticias y farandula",2025-06-12 16:57:33+00:00
Phillip Butters,Wbtbu_X17KQ,No estan a la altura de Felipe Mantequilla,2025-06-12 16:44:02+00:00
Phillip Butters,Wbtbu_X17KQ,Entrevistadores tarados si leen esto nunca contrsten a esos tipos xq aburren al piblico no dejan hablar al entrevistado solo se rien parecen marihuaneros preguntones,2025-06-10 17:37:28+00:00
Phillip Butters,Wbtbu_X17KQ,Mucho hablan esos dejados,2025-06-10 17:36:06+00:00
Phillip Butters,Wbtbu_X17KQ,"Este Zambo se hace  bien antipatico....ahora se quiere hacer al humilde....ja ja ja cuando claramente le gusta ser de lo mas alto, el siempre es sobrino de...familia de....apellido de...en fin ya lo conocen!!",2025-06-09 02:27:16+00:00
Phillip Butters,Wbtbu_X17KQ,"vamos a ver aca hay un par de conclusiones, que el programa muchisimo  se nota la tendencia que en vivo segun los comentarios que mandan lo ven un gran porcentaje de niños por no decir milenials y despues....  eso esta clarisimo... y  aquellos que son mas alla de la decada del 80 o antes.. escriben sus comentarios en la bandeja de comentarios de lo cual la mayor parte le dan ""razon"" a butters  es ahi el punto  por el cual butters le mecniona a carlos el porque el tiene mayot rating en youtube SI ES QUE ES ESO... NO LO SE... Segundo... carlos  ya te reiteraron el tema pero sioempre es bueno decir que no todo conero es una victima de la sociedad.... y tercero por favor carlos a tus colaboradores periodistas, que hagan bien su tarea para que no queden en ridiculo.... o llevalos a algun seminario o cursillo ... en pbo hacen cursos de pod cast  aprovecha quizas ahi aprendería algo",2025-06-09 00:55:31+00:00
Phillip Butters,Wbtbu_X17KQ,"PHILIPS BUTTERS debe Convocar al Pastor UBIERNA, Ahi si nadie los Para !!! HASTA LA PRESIDENCIA !!!
Seria el Final de Todos esos Retorcidos que Defienden lo Inmoral y Corrupto.",2025-06-08 02:38:16+00:00
Phillip Butters,Wbtbu_X17KQ,"Bukele peruano?
Joder",2025-06-07 13:30:42+00:00
Phillip Butters,Wbtbu_X17KQ,"Bukele peruano?
Joder",2025-06-07 13:30:41+00:00
Phillip Butters,Wbtbu_X17KQ,"Bukele peruano?
Joder",2025-06-07 13:30:40+00:00
Phillip Butters,Wbtbu_X17KQ,"Bukele peruano?
Joder",2025-06-07 13:30:39+00:00
Phillip Butters,Wbtbu_X17KQ,"Bukele peruano?
Joder",2025-06-07 13:30:31+00:00
Phillip Butters,Wbtbu_X17KQ,Este atorrante profujimorista............................. SOLO QUIERE METER CONGRESISTAS AL GOBIERNO.............. PARA QUE SU JEFA KEIKO SIGA GOBERNANDO DESDE EL CONGRESO,2025-06-05 18:08:17+00:00
Phillip Butters,Wbtbu_X17KQ,"SE LES COMIO CON MENTIRAS A TODOS , JAJAJAJA SE LE PUEDE  BAJAR EN UNA SOLO CON UNA SOLA PREGUNTA 
XQ NO TIENE NADA A SU NOMBRE? PNTO",2025-06-05 16:45:35+00:00
Phillip Butters,Wbtbu_X17KQ,"Ese Butters pobre diablo que no le ha ganado a nadie solo ataranta a la gente. Si llega al poder, va a gaslightear a la gente con sus delirios de grandeza de muneco de cera.",2025-06-04 05:51:46+00:00
Phillip Butters,Wbtbu_X17KQ,Osea este BABOSO ATORRANTE  pone presidentes... jajajaja Y ESTE  MITÓMANO QUE CREE SABER TODO QUIERE SER PRESIDENTE......POR ESTE SEÑOR SOLO VOTARA SU FAMILIA.,2025-06-03 02:41:28+00:00
Phillip Butters,Wbtbu_X17KQ,Esos sonidos de fondo estan de mas.,2025-06-03 00:38:28+00:00
Phillip Butters,Wbtbu_X17KQ,esos  3  mocosos  estan perdidos y  bueno Butters  se lo llevo de encuentroo,2025-06-02 23:02:20+00:00
Phillip Butters,Wbtbu_X17KQ,ese sabelon csmr,2025-06-02 19:40:00+00:00
Phillip Butters,Wbtbu_X17KQ,Leyendo los comentarios de los chupaganpi de phillip butters,2025-06-02 13:37:16+00:00
Phillip Butters,Wbtbu_X17KQ,Rana gorda butters,2025-06-02 00:11:09+00:00
Phillip Butters,Wbtbu_X17KQ,"LA VERDADERA ENCUESTA 
PRIMERO LÓPEZ ALIAGA 
SEGUNDO CARLOS ALVAREZ 
TERCERO PHILLIP BUTTERS",2025-06-01 23:21:35+00:00
Phillip Butters,Wbtbu_X17KQ,Esa Tulita es periodista ? xd,2025-06-01 17:39:05+00:00
Phillip Butters,Wbtbu_X17KQ,"Phillip Buters, es lo máximo!?????",2025-06-01 13:58:34+00:00
Phillip Butters,Wbtbu_X17KQ,Los trolls zurdititos de off terminaron con la cola dilat@d@ 😂😂😂😂😂,2025-06-01 11:29:58+00:00
Phillip Butters,Wbtbu_X17KQ,El congreso es recontra odiado,2025-05-31 11:19:06+00:00
Phillip Butters,Wbtbu_X17KQ,Solo vine por el video de tik tok ....👀,2025-05-31 10:09:37+00:00
Phillip Butters,Wbtbu_X17KQ,Tiene mi voto,2025-05-31 05:44:39+00:00
Phillip Butters,Wbtbu_X17KQ,Nuevo ALAN,2025-05-31 01:51:24+00:00
Phillip Butters,Wbtbu_X17KQ,"esta defendiendo a su amigo un gran corruptp Alan, para presidente del Peru sirve, porque este miente como Dina pero muchoooo mejor",2025-05-30 22:07:45+00:00
Phillip Butters,Wbtbu_X17KQ,"Ya perdió su sueño este patanataz ,se redeo de gente más odiadas  del Perú.",2025-05-30 15:27:26+00:00
Phillip Butters,Wbtbu_X17KQ,Estúpidos son aquellos que creen que los periodistas depirtivos que saben de su tema y lo viven con integridad están circunscritos a ese tema en la vida...,2025-05-29 22:45:07+00:00
Phillip Butters,Wbtbu_X17KQ,FANFARRON PELEONERO ... IMSOPORTABLE APABULLADOR Y SE HACE DUEÑO DE LA VERDAD.,2025-05-29 21:22:48+00:00
Phillip Butters,Wbtbu_X17KQ,Ahora que lo mencionan los paletazo tiene un aíre a orosco,2025-05-29 17:18:16+00:00
Phillip Butters,Wbtbu_X17KQ,"Tulita pulpina, Orozco mete a hablar a gente con buena dicción y segura al momento de hablar cuando se trate de ese tipo de invitados.",2025-05-29 15:39:32+00:00
Phillip Butters,Wbtbu_X17KQ,"1h 19mim, fue la cereza del pastel.",2025-05-28 19:27:17+00:00
Phillip Butters,Wbtbu_X17KQ,BUKELE PERUANO? maduren y dejen de ser ignorantes,2025-05-28 19:12:46+00:00
Phillip Butters,Wbtbu_X17KQ,Experiencia sobre egos en potencia 😅,2025-05-28 14:25:32+00:00
Phillip Butters,Wbtbu_X17KQ,"Tiene mi voto ,mi tío Phillip",2025-05-28 13:48:52+00:00
Phillip Butters,Wbtbu_X17KQ,"Tremendo charlatan este tipo, osea si desaparece, el Perú se hunde?",2025-05-28 04:56:04+00:00
Phillip Butters,Wbtbu_X17KQ,Segunda parte pues!,2025-05-27 19:58:35+00:00
Phillip Butters,Wbtbu_X17KQ,RIP Tulita,2025-05-27 18:07:31+00:00
Phillip Butters,Wbtbu_X17KQ,Solo vive a ver como Philip los escuelea,2025-05-27 15:52:55+00:00
Phillip Butters,Wbtbu_X17KQ,"Pobre Alexandra, que triste hacerse conocida como periodista por haber quedado mal parada en una entrevista, eso sucede porque no se es objetivo en la profesión y se entrevista por antipatia, lástima. Siempre sera conocida como la que fue ""revolcada por sabelon""",2025-05-27 11:16:12+00:00
Phillip Butters,Wbtbu_X17KQ,"Se necesita muchos Philips Buitres, Lopez Aliaga, Muñante y varios así para callar a mucho zurdo y caviar que buscan tergiversar y mentir sin descaro. Basta de ese tipo de periodismo. No aporta en nada para la bienestar de la sociedad.",2025-05-27 04:06:56+00:00
Phillip Butters,Wbtbu_X17KQ,"No estuvieron a l altura, definitivamente nadie de ahí es periodista.",2025-05-27 01:45:08+00:00
Phillip Butters,Wbtbu_X17KQ,Deberia ver un Hall of Fame alan martha bayle philliph etc xd Se la comio a tulita xDD,2025-05-26 22:34:15+00:00
Phillip Butters,Wbtbu_X17KQ,"BUTTERS, a las finales en 5 dias le dio, 15 Millones de reproducciónes..bien Butters",2025-05-26 20:34:21+00:00
Phillip Butters,Wbtbu_X17KQ,"No vas hacer presidente... no conectas con muchos por esas infulas de todo aquello de lo que careces ....la tregedia es que vas a dividir o partir el voto para darle paso algun otro adefecio tipo castillo , keiko , antauro etc...",2025-05-26 18:10:49+00:00
Phillip Butters,Wbtbu_X17KQ,Preferiria votar por Carlos Alvarez que por este Fujirata.  El Peru necesita un Donald Trump.,2025-05-26 17:16:49+00:00
Phillip Butters,Wbtbu_X17KQ,Pobre bocón,2025-05-26 10:13:14+00:00
Phillip Butters,Wbtbu_X17KQ,Le faltaste el respeto a Alexandra y así quieres postular,2025-05-26 08:55:36+00:00
Phillip Butters,Wbtbu_X17KQ,Eres racista Butters y eso que no te has mirado al espejo,2025-05-26 08:45:01+00:00
Phillip Butters,Wbtbu_X17KQ,Candidato para los grupos de poder,2025-05-26 08:37:47+00:00
Phillip Butters,Wbtbu_X17KQ,"Orozco,no seas patero",2025-05-26 08:32:32+00:00
Phillip Butters,Wbtbu_X17KQ,"Come on Butters, cómo vas a defender a Alan García",2025-05-26 08:30:33+00:00
Phillip Butters,Wbtbu_X17KQ,"No solo es votar por él, si no por quiénes lo acompañan, es más hasta es mas importante que el mismo candidato en sí. Si va venir acompañado por la misma KK de siempre ahi nomás, tendrá buen floro y carácter Phillips pero si va venir con los mismos de siempre? Mmmmmmmm No se ah.",2025-05-26 05:07:00+00:00
